blockindex	stim	cresp	acc	rt	resp	category	width	angle	ignore	gl	ignore2	stimindex	sub	resp1	resp6	cresp6	cresp1
21	tree11.jpg	6	0	0.956643	1	1	5.2858	38.36	-1	-1	0	1	116	1	0	1	0
22	tree24.jpg	1	0	0.594132	6	1	25.1622	47.63	-1	-1	0	2	116	0	1	0	1
23	tree24.jpg	1	1	1.201758	1	2	73.4448	61.88	-1	1	0	3	116	1	0	0	1
26	tree3.jpg	6	0	0.983963	1	1	26.0576	59.13	-1	-1	0	2	116	1	0	1	0
27	tree3.jpg	6	1	0.562162	6	2	71.103	62.19	-1	1	0	3	116	0	1	1	0
28	tree11.jpg	6	0	0.863206	1	1	54.1167	80.05	-1	-1	0	2	116	1	0	1	0
29	tree11.jpg	6	0	0.6185	1	1	12.7478	40.36	-1	-1	0	3	116	1	0	1	0
30	tree14.jpg	6	1	0.852171	6	2	30.7538	17.24	-1	1	0	5	116	0	1	1	0
31	tree11.jpg	6	1	0.767967	6	2	54.7701	45.87	-1	1	0	4	116	0	1	1	0
32	tree3.jpg	6	0	0.643936	1	1	47.5592	77.47	-1	-1	0	4	116	1	0	1	0
33	tree8.jpg	1	0	0.633846	6	1	29.8835	49.38	-1	-1	0	6	116	0	1	0	1
34	tree3.jpg	6	0	0.846464	1	1	34.0411	58.67	-1	-1	0	5	116	1	0	1	0
35	tree3.jpg	6	0	0.673014	1	1	62.5888	85.52	-1	-1	0	6	116	1	0	1	0
36	tree24.jpg	1	0	0.824226	6	1	34.8669	64.96	-1	-1	0	4	116	0	1	0	1
38	tree13.jpg	1	1	1.168639	1	2	77.5347	67.07	-1	1	0	5	116	1	0	0	1
39	tree11.jpg	6	0	1.390591	1	1	34.1932	65.29	-1	-1	0	5	116	1	0	1	0
40	tree14.jpg	6	1	1.46776	6	2	67.1665	51.86	-1	1	0	6	116	0	1	1	0
41	tree3.jpg	6	0	1.087995	1	1	40.6017	64.45	-1	-1	0	7	116	1	0	1	0
42	tree3.jpg	6	1	0.815757	6	2	36.6266	33.92	-1	1	0	8	116	0	1	1	0
44	tree8.jpg	1	0	0.952557	6	1	30.3067	60.56	-1	-1	0	7	116	0	1	0	1
45	tree11.jpg	6	1	1.119887	6	2	68.4089	62.58	-1	1	0	6	116	0	1	1	0
48	tree24.jpg	1	0	1.110695	6	1	19.3972	51.9	-1	-1	0	5	116	0	1	0	1
49	tree13.jpg	1	1	0.89678	1	2	74.3992	62.29	-1	1	0	6	116	1	0	0	1
50	tree24.jpg	1	1	1.140287	1	2	76.627	67.76	-1	1	0	6	116	1	0	0	1
51	tree24.jpg	1	1	0.928339	1	2	57.229	45.51	-1	1	0	7	116	1	0	0	1
52	tree13.jpg	1	0	1.01145	6	1	36.3044	66.27	-1	-1	0	7	116	0	1	0	1
53	tree14.jpg	6	0	1.080298	1	1	54.0608	80.95	-1	-1	0	7	116	1	0	1	0
56	tree13.jpg	1	1	1.648158	1	2	69.0972	62.35	-1	1	0	8	116	1	0	0	1
57	tree13.jpg	1	1	0.6194	1	2	46.5996	34.63	-1	1	0	9	116	1	0	0	1
58	tree3.jpg	6	1	0.876738	6	2	56.558	43.45	-1	1	0	9	116	0	1	1	0
59	tree3.jpg	6	0	0.920552	1	1	52.615	84.05	-1	-1	0	10	116	1	0	1	0
60	tree24.jpg	1	0	0.876436	6	1	51.2882	77.02	-1	-1	0	8	116	0	1	0	1
61	tree3.jpg	6	1	1.126374	6	2	43.6257	36.29	-1	1	0	11	116	0	1	1	0
65	tree24.jpg	1	1	0.929172	1	2	77.672	67.89	-1	1	0	9	116	1	0	0	1
66	tree24.jpg	1	1	0.739976	1	2	76.1004	63.91	-1	1	0	10	116	1	0	0	1
67	tree13.jpg	1	1	1.040426	1	2	47.139	44.05	-1	1	0	10	116	1	0	0	1
72	tree8.jpg	1	1	0.961959	1	2	39.1596	34.55	-1	1	0	8	116	1	0	0	1
73	tree24.jpg	1	1	0.924577	1	2	87.917	81.81	-1	1	0	11	116	1	0	0	1
74	tree8.jpg	1	0	0.830283	6	1	33.6888	63.56	-1	-1	0	9	116	0	1	0	1
75	tree13.jpg	1	0	1.261516	6	1	38.4109	71.32	-1	-1	0	11	116	0	1	0	1
76	tree24.jpg	1	1	0.789987	1	2	91.3254	84.4	-1	1	0	12	116	1	0	0	1
77	tree8.jpg	1	1	0.884139	1	2	70.1271	61.4	-1	1	0	10	116	1	0	0	1
82	tree11.jpg	6	1	1.124273	6	2	31.9414	26.35	-1	1	0	7	116	0	1	1	0
83	tree11.jpg	6	0	0.790917	1	1	49.2665	74.96	-1	-1	0	8	116	1	0	1	0
84	tree8.jpg	1	1	1.045655	1	2	66.5339	63.51	-1	1	0	11	116	1	0	0	1
85	tree3.jpg	6	0	1.12444	1	1	11.713	41.01	-1	-1	0	12	116	1	0	1	0
86	tree13.jpg	1	1	1.11197	1	2	17.4043	10	-1	1	0	12	116	1	0	0	1
87	tree13.jpg	1	0	0.789788	6	1	43.6167	68.12	-1	-1	0	13	116	0	1	0	1
88	tree14.jpg	6	0	1.201824	1	1	60.6834	91.27	-1	-1	0	8	116	1	0	1	0
90	tree11.jpg	6	1	1.016952	6	2	77.9987	69.3	-1	1	0	9	116	0	1	1	0
91	tree11.jpg	6	1	0.73985	6	2	54.0995	48.99	-1	1	0	10	116	0	1	1	0
92	tree14.jpg	6	1	0.972961	6	2	72.1127	62.67	-1	1	0	9	116	0	1	1	0
93	tree14.jpg	6	1	0.840397	6	2	68.1479	61.14	-1	1	0	10	116	0	1	1	0
95	tree24.jpg	1	1	0.95063	1	2	81.5384	67.84	-1	1	0	13	116	1	0	0	1
96	tree14.jpg	6	1	0.877125	6	2	72.1961	63.58	-1	1	0	11	116	0	1	1	0
97	tree13.jpg	1	1	1.048277	1	2	37.4075	33.64	-1	1	0	14	116	1	0	0	1
98	tree11.jpg	6	0	1.125515	1	1	41.3016	64.48	-1	-1	0	11	116	1	0	1	0
99	tree11.jpg	6	1	0.884975	6	2	35.6062	26.36	-1	1	0	12	116	0	1	1	0
101	tree8.jpg	1	1	1.06806	1	2	52.8826	42.84	-1	1	0	12	116	1	0	0	1
102	tree24.jpg	1	1	0.815842	1	2	47.1334	36.88	-1	1	0	14	116	1	0	0	1
106	tree14.jpg	6	0	0.983635	1	1	45.4946	67.9	-1	-1	0	12	116	1	0	1	0
107	tree3.jpg	6	1	1.399508	6	2	59.2293	48.67	-1	1	0	13	116	0	1	1	0
108	tree3.jpg	6	1	0.628689	6	2	20.2213	17.66	-1	1	0	14	116	0	1	1	0
110	tree13.jpg	1	1	1.395896	1	2	72.8874	60.51	-1	1	0	15	116	1	0	0	1
112	tree8.jpg	1	0	0.867632	6	1	43.0854	69.38	-1	-1	0	13	116	0	1	0	1
113	tree8.jpg	1	0	0.724617	6	1	61.1958	89.9	-1	-1	0	14	116	0	1	0	1
114	tree8.jpg	1	1	0.664084	1	2	58.802	48.16	-1	1	0	15	116	1	0	0	1
115	tree11.jpg	6	0	1.129263	1	1	52.2033	84.3	-1	-1	0	13	116	1	0	1	0
116	tree11.jpg	6	1	0.431534	6	2	97.5549	88.97	-1	1	0	14	116	0	1	1	0
117	tree3.jpg	6	0	1.225011	1	1	44.2621	70.25	-1	-1	0	15	116	1	0	1	0
119	tree14.jpg	6	0	0.951609	1	1	8.3169	35.07	-1	-1	0	13	116	1	0	1	0
123	tree8.jpg	1	0	1.203861	6	1	60.5319	85.84	-1	-1	0	16	116	0	1	0	1
124	tree8.jpg	1	1	0.679585	1	2	26.9173	25.79	-1	1	0	17	116	1	0	0	1
127	tree3.jpg	6	1	1.209798	6	2	54.9409	49.86	-1	1	0	16	116	0	1	1	0
128	tree14.jpg	6	1	0.894827	6	2	60.7824	45.56	-1	1	0	14	116	0	1	1	0
129	tree24.jpg	1	1	0.980258	1	2	88.8364	86.17	-1	1	0	15	116	1	0	0	1
130	tree24.jpg	1	0	0.800783	6	1	25.6705	53.38	-1	-1	0	16	116	0	1	0	1
131	tree3.jpg	6	1	1.059278	6	2	64.7929	52.74	-1	1	0	17	116	0	1	1	0
132	tree8.jpg	1	0	1.35184	6	1	79.0734	106.46	-1	-1	0	18	116	0	1	0	1
133	tree8.jpg	1	1	0.57955	1	2	60.8297	48.39	-1	1	0	19	116	1	0	0	1
134	tree14.jpg	6	1	1.069314	6	2	60.1639	47.51	-1	1	0	15	116	0	1	1	0
135	tree14.jpg	6	1	0.671472	6	2	60.7801	57.3	-1	1	0	16	116	0	1	1	0
1	tree14.jpg	6	1	1.033637	6	2	54.312	40.61	-1	1	0	17	116	0	1	1	0
2	tree13.jpg	1	0	1.133381	6	1	36.5207	65.45	-1	-1	0	16	116	0	1	0	1
3	tree8.jpg	1	0	1.145667	6	1	58.7238	82.65	-1	-1	0	20	116	0	1	0	1
5	tree24.jpg	1	0	1.028964	6	1	32.0907	67.01	-1	-1	0	17	116	0	1	0	1
7	tree11.jpg	6	0	0.98623	1	1	75.1964	100.43	-1	-1	0	15	116	1	0	1	0
8	tree11.jpg	6	1	0.546855	6	2	67.8653	60.93	-1	1	0	16	116	0	1	1	0
9	tree13.jpg	1	0	1.098084	6	1	47.2258	84.02	-1	-1	0	17	116	0	1	0	1
10	tree13.jpg	1	1	0.593215	1	2	33.6972	23.27	-1	1	0	18	116	1	0	0	1
11	tree8.jpg	1	1	1.145095	1	2	33.2291	17.57	-1	1	0	21	116	1	0	0	1
12	tree3.jpg	6	0	0.993858	1	1	68.3436	100.41	-1	-1	0	18	116	1	0	1	0
13	tree14.jpg	6	1	0.860147	6	2	59.1839	49.82	-1	1	0	18	116	0	1	1	0
14	tree14.jpg	6	1	0.707656	6	2	77.1924	68.34	-1	1	0	19	116	0	1	1	0
15	tree14.jpg	6	1	0.636854	6	2	79.8104	68.96	-1	1	0	20	116	0	1	1	0
16	tree24.jpg	1	1	0.980334	1	2	43.3594	36.82	-1	1	0	18	116	1	0	0	1
17	tree14.jpg	6	1	0.747017	6	2	64.1289	50.63	-1	1	0	21	116	0	1	1	0
18	tree14.jpg	6	1	0.767568	6	2	17.6361	10.04	-1	1	0	22	116	0	1	1	0
20	tree3.jpg	6	1	1.220651	6	2	45.0306	29.93	-1	1	0	19	116	0	1	1	0
23	tree24.jpg	1	1	0.903707	1	2	83.6248	69.7	-1	1	0	19	116	1	0	0	1
24	tree13.jpg	1	0	1.078636	6	1	46.0243	76.76	-1	-1	0	19	116	0	1	0	1
25	tree24.jpg	1	1	0.752701	1	2	64.4871	57.59	-1	1	0	20	116	1	0	0	1
27	tree11.jpg	6	0	0.985964	1	1	50.0105	81.63	-1	-1	0	17	116	1	0	1	0
28	tree8.jpg	1	0	0.86789	6	1	24.2069	51.29	-1	-1	0	22	116	0	1	0	1
29	tree11.jpg	6	1	0.942918	6	2	44.0006	28.5	-1	1	0	18	116	0	1	1	0
30	tree11.jpg	6	1	0.675359	6	2	65.4789	54.09	-1	1	0	19	116	0	1	1	0
31	tree24.jpg	1	1	0.718579	1	2	76.9295	68.19	-1	1	0	21	116	1	0	0	1
32	tree8.jpg	1	0	0.657996	6	1	35.3626	56.32	-1	-1	0	23	116	0	1	0	1
34	tree24.jpg	1	1	0.622841	1	2	54.0355	47.2	-1	1	0	22	116	1	0	0	1
35	tree24.jpg	1	1	0.543012	1	2	35.4877	32.41	-1	1	0	23	116	1	0	0	1
36	tree24.jpg	1	1	0.645848	1	2	93.426	84.48	-1	1	0	24	116	1	0	0	1
37	tree14.jpg	6	1	0.69447	6	2	72.6641	69.91	-1	1	0	23	116	0	1	1	0
38	tree14.jpg	6	1	0.58985	6	2	75.7934	70.76	-1	1	0	24	116	0	1	1	0
39	tree11.jpg	6	1	1.075467	6	2	53.892	45.19	-1	1	0	20	116	0	1	1	0
40	tree24.jpg	1	1	0.777975	1	2	80.1293	73.45	-1	1	0	25	116	1	0	0	1
41	tree11.jpg	6	1	0.920106	6	2	31.4618	28.73	-1	1	0	21	116	0	1	1	0
43	tree13.jpg	1	1	0.926489	1	2	100	89.88	-1	1	0	20	116	1	0	0	1
44	tree13.jpg	1	0	0.550194	6	1	50.0121	71.21	-1	-1	0	21	116	0	1	0	1
45	tree11.jpg	6	1	0.991784	6	2	78.0485	69.09	-1	1	0	22	116	0	1	1	0
49	tree3.jpg	6	1	1.066826	6	2	45.1312	37.45	-1	1	0	20	116	0	1	1	0
50	tree3.jpg	6	1	1.00795	6	2	46.9212	32.32	-1	1	0	21	116	0	1	1	0
51	tree3.jpg	6	0	1.131964	1	1	28.0956	59.2	-1	-1	0	22	116	1	0	1	0
52	tree11.jpg	6	0	1.118992	1	1	55.4911	80.55	-1	-1	0	23	116	1	0	1	0
53	tree3.jpg	6	0	0.9529	1	1	24.8065	51.6	-1	-1	0	23	116	1	0	1	0
54	tree24.jpg	1	1	0.753951	1	2	30.5997	21.33	-1	1	0	26	116	1	0	0	1
55	tree11.jpg	6	1	0.912226	6	2	49.8311	43.67	-1	1	0	24	116	0	1	1	0
56	tree13.jpg	1	1	1.158906	1	2	38.6345	22.01	-1	1	0	22	116	1	0	0	1
57	tree13.jpg	1	1	0.892086	1	2	68.2976	54.22	-1	1	0	23	116	1	0	0	1
59	tree14.jpg	6	1	1.188589	6	2	75.7607	70.01	-1	1	0	25	116	0	1	1	0
61	tree3.jpg	6	0	1.16197	1	1	33.4843	58.88	-1	-1	0	24	116	1	0	1	0
62	tree13.jpg	1	0	0.850466	6	1	32.1429	65.8	-1	-1	0	24	116	0	1	0	1
63	tree3.jpg	6	1	1.171933	6	2	58.3643	42.13	-1	1	0	25	116	0	1	1	0
64	tree8.jpg	1	0	0.925316	6	1	33.5236	64.1	-1	-1	0	24	116	0	1	0	1
65	tree14.jpg	6	1	0.740871	6	2	70.957	65.28	-1	1	0	26	116	0	1	1	0
66	tree8.jpg	1	0	1.125969	6	1	26.4401	56.28	-1	-1	0	25	116	0	1	0	1
67	tree8.jpg	1	0	0.707577	6	1	24.6804	44.17	-1	-1	0	26	116	0	1	0	1
68	tree8.jpg	1	1	0.8272	1	2	56.5129	49.18	-1	1	0	27	116	1	0	0	1
70	tree13.jpg	1	0	1.061021	6	1	39.0081	73.16	-1	-1	0	25	116	0	1	0	1
71	tree13.jpg	1	1	0.556851	1	2	66.7405	57.64	-1	1	0	26	116	1	0	0	1
72	tree24.jpg	1	0	0.954294	6	1	34.0514	50.69	-1	-1	0	27	116	0	1	0	1
74	tree11.jpg	6	0	1.077738	1	1	31.8789	56.87	-1	-1	0	25	116	1	0	1	0
75	tree8.jpg	1	0	1.04794	6	1	42.6688	61.2	-1	-1	0	28	116	0	1	0	1
77	tree13.jpg	1	1	1.207596	1	2	68.6564	54.96	-1	1	0	27	116	1	0	0	1
80	tree24.jpg	1	0	1.095131	6	1	40.0563	71	-1	-1	0	28	116	0	1	0	1
81	tree14.jpg	6	0	0.989456	1	1	24.1506	51.25	-1	-1	0	27	116	1	0	1	0
82	tree11.jpg	6	1	0.965955	6	2	81.5474	72.33	-1	1	0	26	116	0	1	1	0
83	tree13.jpg	1	0	1.271108	6	1	55.6743	83.26	-1	-1	0	28	116	0	1	0	1
85	tree11.jpg	6	1	1.276488	6	2	75.7908	64	-1	1	0	27	116	0	1	1	0
88	tree14.jpg	6	1	1.461609	6	2	82.3695	74.02	-1	1	0	28	116	0	1	1	0
89	tree24.jpg	1	1	0.833614	1	2	74.2813	57.33	-1	1	0	29	116	1	0	0	1
90	tree11.jpg	6	0	0.897994	1	1	42.2403	65.4	-1	-1	0	28	116	1	0	1	0
92	tree3.jpg	6	1	1.271044	6	2	64.8085	57.8	-1	1	0	26	116	0	1	1	0
93	tree3.jpg	6	1	0.770466	6	2	72.243	58.58	-1	1	0	27	116	0	1	1	0
95	tree13.jpg	1	1	0.897707	1	2	41.8753	28.71	-1	1	0	29	116	1	0	0	1
96	tree13.jpg	1	1	0.747541	1	2	66.9141	54.24	-1	1	0	30	116	1	0	0	1
97	tree3.jpg	6	1	0.735415	6	2	51.9897	39.07	-1	1	0	28	116	0	1	1	0
98	tree13.jpg	1	1	0.776154	1	2	68.0566	57.83	-1	1	0	31	116	1	0	0	1
100	tree14.jpg	6	1	0.809385	6	2	31.9848	19.12	-1	1	0	29	116	0	1	1	0
101	tree8.jpg	1	1	0.882307	1	2	55.1388	40.86	-1	1	0	29	116	1	0	0	1
102	tree14.jpg	6	1	0.751782	6	2	80.9193	67.4	-1	1	0	30	116	0	1	1	0
103	tree3.jpg	6	1	1.088537	6	2	67.6873	56.3	-1	1	0	29	116	0	1	1	0
106	tree11.jpg	6	0	1.454775	1	1	12.6189	39.81	-1	-1	0	29	116	1	0	1	0
109	tree14.jpg	6	1	0.797778	6	2	42.5884	30.61	-1	1	0	31	116	0	1	1	0
110	tree11.jpg	6	1	1.054482	6	2	47.4938	33.76	-1	1	0	30	116	0	1	1	0
111	tree3.jpg	6	1	1.191571	6	2	42.3011	41.85	-1	1	0	30	116	0	1	1	0
112	tree14.jpg	6	1	0.773272	6	2	55.4937	44.91	-1	1	0	32	116	0	1	1	0
113	tree8.jpg	1	1	0.993094	1	2	79.532	62.64	-1	1	0	30	116	1	0	0	1
115	tree11.jpg	6	1	0.906974	6	2	58.0204	52.8	-1	1	0	31	116	0	1	1	0
116	tree13.jpg	1	1	1.131412	1	2	61.4908	51.69	-1	1	0	32	116	1	0	0	1
119	tree8.jpg	1	0	0.934785	6	1	52.7219	77.17	-1	-1	0	31	116	0	1	0	1
121	tree13.jpg	1	0	1.141946	6	1	20.4873	43.89	-1	-1	0	33	116	0	1	0	1
122	tree3.jpg	6	1	0.725513	6	2	63.9805	63.31	-1	1	0	31	116	0	1	1	0
123	tree24.jpg	1	0	1.02035	6	1	63.6909	86.5	-1	-1	0	30	116	0	1	0	1
124	tree24.jpg	1	1	0.878332	1	2	79.5106	67.47	-1	1	0	31	116	1	0	0	1
125	tree3.jpg	6	1	0.952825	6	2	67.8682	65.78	-1	1	0	32	116	0	1	1	0
126	tree14.jpg	6	1	0.881111	6	2	57.7656	43.76	-1	1	0	33	116	0	1	1	0
127	tree24.jpg	1	1	0.723102	1	2	71.3283	57	-1	1	0	32	116	1	0	0	1
129	tree3.jpg	6	1	0.891181	6	2	44.6629	41.17	-1	1	0	33	116	0	1	1	0
130	tree11.jpg	6	1	1.113526	6	2	83.3739	75.44	-1	1	0	32	116	0	1	1	0
131	tree11.jpg	6	1	1.227843	6	2	61.3083	48.35	-1	1	0	33	116	0	1	1	0
132	tree24.jpg	1	1	0.839319	1	2	46.2769	37.9	-1	1	0	33	116	1	0	0	1
133	tree8.jpg	1	0	0.889708	6	1	21.9928	42.95	-1	-1	0	32	116	0	1	0	1
134	tree8.jpg	1	0	0.787389	6	1	40.189	61.67	-1	-1	0	33	116	0	1	0	1
135	tree3.jpg	6	1	0.794152	6	2	65.9549	57.97	-1	1	0	34	116	0	1	1	0
1	tree3.jpg	6	1	1.457279	6	1	49.3943	77.3	-1	1	0	1	117	0	1	1	0
2	tree3.jpg	6	1	1.166128	6	1	50.2294	78.74	-1	1	0	2	117	0	1	1	0
3	tree38.jpg	1	1	1.725409	1	1	38.0277	62.61	-1	1	0	1	117	1	0	0	1
4	tree38.jpg	1	1	1.624401	1	1	38.6062	68.14	-1	1	0	2	117	1	0	0	1
5	tree5.jpg	1	0	1.370383	6	2	86.2017	71.29	-1	-1	0	1	117	0	1	0	1
7	tree38.jpg	1	1	1.923073	1	1	46.9278	76.7	-1	1	0	3	117	1	0	0	1
8	tree9.jpg	6	0	1.341746	1	2	67.5998	58.11	-1	-1	0	1	117	1	0	1	0
9	tree38.jpg	1	1	0.97732	1	1	46.9464	69.52	-1	1	0	4	117	1	0	0	1
10	tree3.jpg	6	1	0.928069	6	1	64.036	89.29	-1	1	0	3	117	0	1	1	0
15	tree34.jpg	1	0	1.734283	6	2	59.83	52.72	-1	-1	0	1	117	0	1	0	1
16	tree38.jpg	1	1	0.852402	1	1	12.1348	39.6	-1	1	0	5	117	1	0	0	1
17	tree34.jpg	1	0	1.874015	6	2	72.3264	64.16	-1	-1	0	2	117	0	1	0	1
18	tree3.jpg	6	0	0	5	0	0	0	0	0	0	4	117	0	0	1	0
19	tree34.jpg	1	0	0.813436	6	2	74.3992	62.29	-1	-1	0	3	117	0	1	0	1
20	tree34.jpg	1	1	0.76054	1	1	61.4385	89.96	-1	1	0	4	117	1	0	0	1
21	tree7.jpg	6	0	1.052924	1	2	68.6564	54.96	-1	-1	0	1	117	1	0	1	0
22	tree5.jpg	1	0	1.658234	6	2	68.0566	57.83	-1	-1	0	2	117	0	1	0	1
23	tree5.jpg	1	1	0.833031	1	1	31.8807	64.76	-1	1	0	3	117	1	0	0	1
26	tree9.jpg	6	0	1.474952	1	2	63.6154	55.37	-1	-1	0	2	117	1	0	1	0
27	tree9.jpg	6	1	0.638333	6	1	71.0077	94.43	-1	1	0	3	117	0	1	1	0
28	tree7.jpg	6	0	0	5	0	0	0	0	0	0	2	117	0	0	1	0
29	tree7.jpg	6	0	0.568396	1	2	55.1388	40.86	-1	-1	0	3	117	1	0	1	0
30	tree3.jpg	6	1	1.347834	6	1	33.9159	54.07	-1	1	0	5	117	0	1	1	0
31	tree7.jpg	6	0	0.998203	1	2	59.2293	48.67	-1	-1	0	4	117	1	0	1	0
32	tree9.jpg	6	1	1.500107	6	1	70.9327	95.72	-1	1	0	4	117	0	1	1	0
33	tree38.jpg	1	1	1.27932	1	1	63.7273	91.53	-1	1	0	6	117	1	0	0	1
34	tree9.jpg	6	1	1.098279	6	1	58.0366	83.18	-1	1	0	5	117	0	1	1	0
35	tree9.jpg	6	0	1.826971	1	2	70.957	65.28	-1	-1	0	6	117	1	0	1	0
36	tree5.jpg	1	0	1.394865	6	2	60.8297	48.39	-1	-1	0	4	117	0	1	0	1
38	tree34.jpg	1	1	1.542953	1	1	32.3937	60.59	-1	1	0	5	117	1	0	0	1
39	tree7.jpg	6	0	1.289801	1	2	45.1312	37.45	-1	-1	0	5	117	1	0	1	0
40	tree3.jpg	6	1	1.163406	6	1	54.0608	80.95	-1	1	0	6	117	0	1	1	0
41	tree9.jpg	6	1	1.057634	6	1	25.2171	50.84	-1	1	0	7	117	0	1	1	0
42	tree9.jpg	6	1	0.960333	6	1	19.9132	45.69	-1	1	0	8	117	0	1	1	0
44	tree38.jpg	1	1	1.221243	1	1	50.0105	81.63	-1	1	0	7	117	1	0	0	1
45	tree7.jpg	6	0	1.584985	1	2	63.4066	53.56	-1	-1	0	6	117	1	0	1	0
48	tree5.jpg	1	0	1.442402	6	2	67.8653	60.93	-1	-1	0	5	117	0	1	0	1
49	tree34.jpg	1	0	1.992647	6	2	30.5997	21.33	-1	-1	0	6	117	0	1	0	1
50	tree5.jpg	1	1	1.09044	1	1	19.3972	51.9	-1	1	0	6	117	1	0	0	1
51	tree5.jpg	1	1	0.859358	1	1	29.8835	49.38	-1	1	0	7	117	1	0	0	1
52	tree34.jpg	1	0	0	5	0	0	0	0	0	0	7	117	0	0	0	1
53	tree3.jpg	6	1	1.122306	6	1	16.8704	41.74	-1	1	0	7	117	0	1	1	0
56	tree34.jpg	1	0	1.586835	6	2	77.9987	69.3	-1	-1	0	8	117	0	1	0	1
57	tree34.jpg	1	1	0.52911	1	1	43.8909	64.21	-1	1	0	9	117	1	0	0	1
58	tree9.jpg	6	1	0.919263	6	1	64.2469	95.05	-1	1	0	9	117	0	1	1	0
59	tree9.jpg	6	1	0.771721	6	1	33.9995	60.31	-1	1	0	10	117	0	1	1	0
60	tree5.jpg	1	1	1.030822	1	1	16.9576	40.69	-1	1	0	8	117	1	0	0	1
61	tree9.jpg	6	1	0.931424	6	1	50.5153	77.75	-1	1	0	11	117	0	1	1	0
65	tree5.jpg	1	1	1.087471	1	1	62.7148	88.5	-1	1	0	9	117	1	0	0	1
66	tree5.jpg	1	1	1.309735	1	1	34.0411	58.67	-1	1	0	10	117	1	0	0	1
67	tree34.jpg	1	0	1.503939	6	2	65.6923	54.62	-1	-1	0	10	117	0	1	0	1
72	tree38.jpg	1	1	1.176459	1	1	46.8833	73.09	-1	1	0	8	117	1	0	0	1
73	tree5.jpg	1	1	1.101775	1	1	38.0152	71.67	-1	1	0	11	117	1	0	0	1
74	tree38.jpg	1	0	1.276599	6	2	58.3946	49.06	-1	-1	0	9	117	0	1	0	1
75	tree34.jpg	1	0	1.047034	6	2	62.3103	51.61	-1	-1	0	11	117	0	1	0	1
76	tree5.jpg	1	1	1.119315	1	1	38.4109	71.32	-1	1	0	12	117	1	0	0	1
77	tree38.jpg	1	1	1.147822	1	1	24.8065	51.6	-1	1	0	10	117	1	0	0	1
82	tree7.jpg	6	1	1.562028	6	1	66.4338	93.63	-1	1	0	7	117	0	1	1	0
83	tree7.jpg	6	1	0.797286	6	1	13.6307	41.59	-1	1	0	8	117	0	1	1	0
84	tree38.jpg	1	1	1.197491	1	1	28.0514	51.25	-1	1	0	11	117	1	0	0	1
85	tree9.jpg	6	1	0.821961	6	1	70.5276	98.45	-1	1	0	12	117	0	1	1	0
86	tree34.jpg	1	0	1.471543	6	2	52.9513	44.87	-1	-1	0	12	117	0	1	0	1
87	tree34.jpg	1	1	0.681352	1	1	10.7928	44.2	-1	1	0	13	117	1	0	0	1
88	tree3.jpg	6	0	1.48205	1	2	68.1479	61.14	-1	-1	0	8	117	1	0	1	0
90	tree7.jpg	6	1	1.497603	6	1	52.0498	81.55	-1	1	0	9	117	0	1	1	0
91	tree7.jpg	6	1	0.997208	6	1	25.2976	55.43	-1	1	0	10	117	0	1	1	0
92	tree3.jpg	6	0	1.241335	1	2	64.6412	59.42	-1	-1	0	9	117	1	0	1	0
93	tree3.jpg	6	1	0.948068	6	1	45.4946	67.9	-1	1	0	10	117	0	1	1	0
95	tree5.jpg	1	1	1.068531	1	1	26.5458	52.82	-1	1	0	13	117	1	0	0	1
96	tree3.jpg	6	1	1.258443	6	1	51.144	75.73	-1	1	0	11	117	0	1	1	0
97	tree34.jpg	1	0	1.395012	6	2	56.1004	38.39	-1	-1	0	14	117	0	1	0	1
98	tree7.jpg	6	0	1.071497	1	2	60.9924	61.14	-1	-1	0	11	117	1	0	1	0
99	tree7.jpg	6	1	0.4684	6	1	20.3108	50.27	-1	1	0	12	117	0	1	1	0
101	tree38.jpg	1	1	1.008524	1	1	41.8451	68.76	-1	1	0	12	117	1	0	0	1
102	tree5.jpg	1	0	1.371811	6	2	72.6268	58.68	-1	-1	0	14	117	0	1	0	1
106	tree3.jpg	6	1	1.678953	6	1	31.7498	57.65	-1	1	0	12	117	0	1	1	0
107	tree9.jpg	6	1	0.834699	6	1	8.3169	35.07	-1	1	0	13	117	0	1	1	0
108	tree9.jpg	6	1	1.013285	6	1	18.4037	44.05	-1	1	0	14	117	0	1	1	0
110	tree34.jpg	1	1	1.908745	1	1	46.0591	72.48	-1	1	0	15	117	1	0	0	1
112	tree38.jpg	1	1	1.322735	1	1	35.8341	63.86	-1	1	0	13	117	1	0	0	1
113	tree38.jpg	1	1	1.044567	1	1	45.9136	67.38	-1	1	0	14	117	1	0	0	1
114	tree38.jpg	1	1	1.771196	1	1	38.41	62.15	-1	1	0	15	117	1	0	0	1
115	tree7.jpg	6	1	1.243268	6	1	68.3753	94.64	-1	1	0	13	117	0	1	1	0
116	tree7.jpg	6	1	0.759979	6	1	35.4022	67.14	-1	1	0	14	117	0	1	1	0
117	tree9.jpg	6	1	0.792596	6	1	60.6834	91.27	-1	1	0	15	117	0	1	1	0
119	tree3.jpg	6	0	1.914905	1	2	44.2409	40.92	-1	-1	0	13	117	1	0	1	0
123	tree38.jpg	1	1	1.693524	1	1	36.456	63.7	-1	1	0	16	117	1	0	0	1
124	tree38.jpg	1	1	0.947715	1	1	40.9071	60.05	-1	1	0	17	117	1	0	0	1
